ts_ms,iso,exchange_id,symbol,book_level,raw_nonce,best_bid,best_ask,bid1_price,bid1_size,bid2_price,bid2_size,bid3_price,bid3_size,bid4_price,bid4_size,bid5_price,bid5_size,ask1_price,ask1_size,ask2_price,ask2_size,ask3_price,ask3_size,ask4_price,ask4_size,ask5_price,ask5_size
1755855168501,2025-08-22T09:32:48.501000+00:00,bybit,ETH/USDT:USDT,L2,,4316.0600000000,4316.0700000000,4316.0600000000,24.9100000000,4316.0200000000,0.0200000000,4316.0000000000,6.9900000000,4315.9200000000,2.7200000000,4315.9000000000,2.3200000000,4316.0700000000,33.2200000000,4316.0900000000,1.1600000000,4316.1000000000,0.8300000000,4316.1300000000,0.0100000000,4316.1400000000,0.0200000000
1755855168501,2025-08-22T09:32:48.501000+00:00,bybit,ETH/USDT:USDT,L2,,4316.0600000000,4316.0700000000,4316.0600000000,24.9100000000,4316.0200000000,0.0200000000,4316.0000000000,6.9900000000,4315.9200000000,2.7200000000,4315.9000000000,2.3200000000,4316.0700000000,33.2200000000,4316.0900000000,1.1600000000,4316.1000000000,0.8300000000,4316.1300000000,0.0100000000,4316.1400000000,0.0200000000
1755855168501,2025-08-22T09:32:48.501000+00:00,bybit,ETH/USDT:USDT,L2,,4316.0600000000,4316.0700000000,4316.0600000000,24.9100000000,4316.0200000000,0.0200000000,4316.0000000000,6.9900000000,4315.9200000000,2.7200000000,4315.9000000000,2.3200000000,4316.0700000000,33.2200000000,4316.0900000000,1.1600000000,4316.1000000000,0.8300000000,4316.1300000000,0.0100000000,4316.1400000000,0.0200000000
1755855168801,2025-08-22T09:32:48.801000+00:00,bybit,ETH/USDT:USDT,L2,,4316.0600000000,4316.0700000000,4316.0600000000,24.9100000000,4316.0200000000,0.0200000000,4316.0000000000,0.0400000000,4315.9800000000,6.9500000000,4315.9200000000,2.7200000000,4316.0700000000,33.7900000000,4316.0900000000,0.0100000000,4316.1300000000,0.0100000000,4316.1400000000,0.0200000000,4316.1900000000,1.1700000000
1755855168801,2025-08-22T09:32:48.801000+00:00,bybit,ETH/USDT:USDT,L2,,4316.0600000000,4316.0700000000,4316.0600000000,24.9100000000,4316.0200000000,0.0200000000,4316.0000000000,0.0400000000,4315.9800000000,6.9500000000,4315.9200000000,2.7200000000,4316.0700000000,33.7900000000,4316.0900000000,0.0100000000,4316.1300000000,0.0100000000,4316.1400000000,0.0200000000,4316.1900000000,1.1700000000
1755855168801,2025-08-22T09:32:48.801000+00:00,bybit,ETH/USDT:USDT,L2,,4316.0600000000,4316.0700000000,4316.0600000000,24.9100000000,4316.0200000000,0.0200000000,4316.0000000000,0.0400000000,4315.9800000000,6.9500000000,4315.9200000000,2.7200000000,4316.0700000000,33.7900000000,4316.0900000000,0.0100000000,4316.1300000000,0.0100000000,4316.1400000000,0.0200000000,4316.1900000000,1.1700000000
1755855169101,2025-08-22T09:32:49.101000+00:00,bybit,ETH/USDT:USDT,L2,,4316.0600000000,4316.0700000000,4316.0600000000,24.9100000000,4316.0200000000,0.0200000000,4316.0000000000,0.0400000000,4315.9200000000,2.7200000000,4315.9000000000,2.3200000000,4316.0700000000,34.9700000000,4316.0900000000,0.0100000000,4316.1300000000,0.0100000000,4316.1400000000,0.0200000000,4316.1900000000,0.0200000000
1755855169401,2025-08-22T09:32:49.401000+00:00,bybit,ETH/USDT:USDT,L2,,4316.0600000000,4316.0700000000,4316.0600000000,23.6000000000,4316.0200000000,0.0200000000,4316.0000000000,0.0400000000,4315.9200000000,2.7200000000,4315.9000000000,9.2700000000,4316.0700000000,33.9600000000,4316.0900000000,0.0100000000,4316.1300000000,0.0100000000,4316.1400000000,0.0200000000,4316.1800000000,1.1500000000
1755855169401,2025-08-22T09:32:49.401000+00:00,bybit,ETH/USDT:USDT,L2,,4316.0600000000,4316.0700000000,4316.0600000000,23.6000000000,4316.0200000000,0.0200000000,4316.0000000000,0.0400000000,4315.9200000000,2.7200000000,4315.9000000000,9.2700000000,4316.0700000000,33.9600000000,4316.0900000000,0.0100000000,4316.1300000000,0.0100000000,4316.1400000000,0.0200000000,4316.1800000000,1.1500000000
1755855169701,2025-08-22T09:32:49.701000+00:00,bybit,ETH/USDT:USDT,L2,,4316.0600000000,4316.0700000000,4316.0600000000,8.2200000000,4316.0200000000,0.0200000000,4316.0000000000,0.0400000000,4315.9200000000,0.0100000000,4315.9000000000,2.3200000000,4316.0700000000,38.5900000000,4316.0900000000,0.0100000000,4316.1000000000,0.8300000000,4316.1300000000,0.0100000000,4316.1400000000,0.0200000000
1755855170001,2025-08-22T09:32:50.001000+00:00,bybit,ETH/USDT:USDT,L2,,4316.0600000000,4316.0700000000,4316.0600000000,4.7200000000,4316.0200000000,0.0200000000,4316.0000000000,0.0400000000,4315.9800000000,0.0200000000,4315.9200000000,0.0100000000,4316.0700000000,41.6000000000,4316.0900000000,0.0100000000,4316.1000000000,0.8300000000,4316.1300000000,0.0100000000,4316.1400000000,0.0200000000
1755855170001,2025-08-22T09:32:50.001000+00:00,bybit,ETH/USDT:USDT,L2,,4316.0600000000,4316.0700000000,4316.0600000000,4.7200000000,4316.0200000000,0.0200000000,4316.0000000000,0.0400000000,4315.9800000000,0.0200000000,4315.9200000000,0.0100000000,4316.0700000000,41.6000000000,4316.0900000000,0.0100000000,4316.1000000000,0.8300000000,4316.1300000000,0.0100000000,4316.1400000000,0.0200000000
1755855170301,2025-08-22T09:32:50.301000+00:00,bybit,ETH/USDT:USDT,L2,,4315.8800000000,4315.8900000000,4315.8800000000,20.6600000000,4315.8200000000,6.9200000000,4315.7700000000,10.0400000000,4315.7600000000,32.4000000000,4315.7500000000,1.0300000000,4315.8900000000,10.0800000000,4315.9000000000,0.8300000000,4315.9300000000,0.0200000000,4315.9700000000,0.0200000000,4316.0000000000,0.8500000000
1755855170601,2025-08-22T09:32:50.601000+00:00,bybit,ETH/USDT:USDT,L2,,4315.8800000000,4315.8900000000,4315.8800000000,28.8800000000,4315.8200000000,6.8900000000,4315.7700000000,10.0400000000,4315.7600000000,32.4000000000,4315.7500000000,1.0300000000,4315.8900000000,12.1500000000,4315.9000000000,0.8300000000,4315.9200000000,1.1500000000,4315.9300000000,0.0200000000,4315.9700000000,0.0200000000
1755855170601,2025-08-22T09:32:50.601000+00:00,bybit,ETH/USDT:USDT,L2,,4315.8800000000,4315.8900000000,4315.8800000000,28.8800000000,4315.8200000000,6.8900000000,4315.7700000000,10.0400000000,4315.7600000000,32.4000000000,4315.7500000000,1.0300000000,4315.8900000000,12.1500000000,4315.9000000000,0.8300000000,4315.9200000000,1.1500000000,4315.9300000000,0.0200000000,4315.9700000000,0.0200000000
1755855170901,2025-08-22T09:32:50.901000+00:00,bybit,ETH/USDT:USDT,L2,,4315.8800000000,4315.8900000000,4315.8800000000,23.4700000000,4315.8200000000,6.8900000000,4315.7700000000,10.0400000000,4315.7600000000,32.4000000000,4315.7500000000,1.0300000000,4315.8900000000,26.1900000000,4315.9300000000,0.0200000000,4315.9700000000,0.0200000000,4315.9900000000,1.1500000000,4316.0000000000,0.8500000000
