ts_ms,iso,exchange_id,symbol,book_level,raw_nonce,best_bid,best_ask,bid1_price,bid1_size,bid2_price,bid2_size,bid3_price,bid3_size,bid4_price,bid4_size,bid5_price,bid5_size,bid6_price,bid6_size,bid7_price,bid7_size,bid8_price,bid8_size,bid9_price,bid9_size,bid10_price,bid10_size,bid11_price,bid11_size,bid12_price,bid12_size,bid13_price,bid13_size,bid14_price,bid14_size,bid15_price,bid15_size,bid16_price,bid16_size,bid17_price,bid17_size,bid18_price,bid18_size,bid19_price,bid19_size,bid20_price,bid20_size,bid21_price,bid21_size,bid22_price,bid22_size,bid23_price,bid23_size,bid24_price,bid24_size,bid25_price,bid25_size,bid26_price,bid26_size,bid27_price,bid27_size,bid28_price,bid28_size,bid29_price,bid29_size,bid30_price,bid30_size,bid31_price,bid31_size,bid32_price,bid32_size,bid33_price,bid33_size,bid34_price,bid34_size,bid35_price,bid35_size,bid36_price,bid36_size,bid37_price,bid37_size,bid38_price,bid38_size,bid39_price,bid39_size,bid40_price,bid40_size,bid41_price,bid41_size,bid42_price,bid42_size,bid43_price,bid43_size,bid44_price,bid44_size,bid45_price,bid45_size,bid46_price,bid46_size,bid47_price,bid47_size,bid48_price,bid48_size,bid49_price,bid49_size,bid50_price,bid50_size,ask1_price,ask1_size,ask2_price,ask2_size,ask3_price,ask3_size,ask4_price,ask4_size,ask5_price,ask5_size,ask6_price,ask6_size,ask7_price,ask7_size,ask8_price,ask8_size,ask9_price,ask9_size,ask10_price,ask10_size,ask11_price,ask11_size,ask12_price,ask12_size,ask13_price,ask13_size,ask14_price,ask14_size,ask15_price,ask15_size,ask16_price,ask16_size,ask17_price,ask17_size,ask18_price,ask18_size,ask19_price,ask19_size,ask20_price,ask20_size,ask21_price,ask21_size,ask22_price,ask22_size,ask23_price,ask23_size,ask24_price,ask24_size,ask25_price,ask25_size,ask26_price,ask26_size,ask27_price,ask27_size,ask28_price,ask28_size,ask29_price,ask29_size,ask30_price,ask30_size,ask31_price,ask31_size,ask32_price,ask32_size,ask33_price,ask33_size,ask34_price,ask34_size,ask35_price,ask35_size,ask36_price,ask36_size,ask37_price,ask37_size,ask38_price,ask38_size,ask39_price,ask39_size,ask40_price,ask40_size,ask41_price,ask41_size,ask42_price,ask42_size,ask43_price,ask43_size,ask44_price,ask44_size,ask45_price,ask45_size,ask46_price,ask46_size,ask47_price,ask47_size,ask48_price,ask48_size,ask49_price,ask49_size,ask50_price,ask50_size
1755427018573,2025-08-17T10:36:58.573000+00:00,bybit,ETH/USDT:USDT,L2,,4538.7900000000,4538.8000000000,4538.7900000000,1.0000000000,4538.7700000000,0.0200000000,4538.7300000000,0.0200000000,4538.7100000000,0.0100000000,4538.6800000000,0.0200000000,4538.6400000000,0.0200000000,4538.5900000000,1.2900000000,4538.5800000000,0.5400000000,4538.5700000000,0.8800000000,4538.5500000000,1.3000000000,4538.5400000000,3.4500000000,4538.5200000000,0.4400000000,4538.5100000000,0.8400000000,4538.5000000000,1.6600000000,4538.4900000000,0.8800000000,4538.4700000000,0.0100000000,4538.4600000000,0.0200000000,4538.4300000000,0.7300000000,4538.4100000000,0.7800000000,4538.4000000000,1.8700000000,4538.3900000000,0.0100000000,4538.3800000000,1.3300000000,4538.3600000000,3.0500000000,4538.3200000000,0.7500000000,4538.3100000000,2.1000000000,4538.3000000000,0.7700000000,4538.2800000000,2.9400000000,4538.2700000000,1.3400000000,4538.2600000000,18.7200000000,4538.2300000000,0.4100000000,4538.2200000000,0.0100000000,4538.2000000000,1.1400000000,4538.1900000000,0.0100000000,4538.1800000000,0.0200000000,4538.1700000000,0.2200000000,4538.1600000000,0.0300000000,4538.1500000000,0.3800000000,4538.1400000000,0.4600000000,4538.1300000000,0.0100000000,4538.1100000000,1.1500000000,4538.1000000000,1.8700000000,4538.0900000000,0.0300000000,4538.0700000000,11.0200000000,4538.0600000000,17.2200000000,4538.0500000000,3.0500000000,4538.0200000000,2.3600000000,4538.0100000000,0.3600000000,4538.0000000000,1.8400000000,4537.9900000000,0.0100000000,4537.9700000000,0.5500000000,4538.8000000000,88.7700000000,4538.8200000000,0.3200000000,4538.9000000000,0.0200000000,4538.9500000000,0.0200000000,4538.9900000000,0.0200000000,4539.0000000000,0.0100000000,4539.0100000000,0.0100000000,4539.0400000000,0.0200000000,4539.0500000000,0.0100000000,4539.0800000000,0.0200000000,4539.1000000000,0.7700000000,4539.1300000000,0.0200000000,4539.1400000000,0.0200000000,4539.1500000000,0.1400000000,4539.1600000000,0.1000000000,4539.1700000000,0.1200000000,4539.1800000000,4.9100000000,4539.1900000000,0.5300000000,4539.2000000000,1.0100000000,4539.2400000000,4.3900000000,4539.2500000000,0.0100000000,4539.2600000000,10.4600000000,4539.2700000000,8.7700000000,4539.2800000000,18.3200000000,4539.2900000000,18.9600000000,4539.3000000000,0.7700000000,4539.3300000000,0.5300000000,4539.3400000000,20.6900000000,4539.3500000000,5.2800000000,4539.3600000000,5.1300000000,4539.4000000000,0.8900000000,4539.4200000000,0.1000000000,4539.4300000000,0.0100000000,4539.4500000000,13.7300000000,4539.4600000000,0.0100000000,4539.4700000000,0.9400000000,4539.4800000000,0.0100000000,4539.4900000000,1.6000000000,4539.5000000000,2.9500000000,4539.5100000000,1.8500000000,4539.5200000000,18.3100000000,4539.5300000000,0.0100000000,4539.5400000000,0.5000000000,4539.5600000000,3.0200000000,4539.5700000000,0.1400000000,4539.5800000000,2.0800000000,4539.5900000000,2.2600000000,4539.6000000000,9.1200000000,4539.6100000000,16.5400000000,4539.6200000000,18.3100000000
1755427018673,2025-08-17T10:36:58.673000+00:00,bybit,ETH/USDT:USDT,L2,,4538.7900000000,4538.8000000000,4538.7900000000,0.5000000000,4538.7700000000,0.0200000000,4538.7300000000,0.0200000000,4538.7100000000,0.0100000000,4538.6800000000,0.0200000000,4538.6400000000,0.0200000000,4538.5900000000,0.7500000000,4538.5800000000,0.6800000000,4538.5700000000,0.8800000000,4538.5500000000,0.0200000000,4538.5400000000,3.4500000000,4538.5200000000,0.4400000000,4538.5000000000,1.6600000000,4538.4900000000,0.8800000000,4538.4700000000,0.0100000000,4538.4600000000,0.0200000000,4538.4300000000,0.7300000000,4538.4100000000,0.0200000000,4538.4000000000,1.8800000000,4538.3900000000,0.0100000000,4538.3800000000,7.9300000000,4538.3600000000,3.0500000000,4538.3200000000,0.0200000000,4538.3100000000,2.1000000000,4538.3000000000,0.7700000000,4538.2800000000,2.9400000000,4538.2700000000,1.3400000000,4538.2600000000,18.7200000000,4538.2300000000,0.4100000000,4538.2200000000,0.0100000000,4538.2000000000,1.1400000000,4538.1900000000,0.0100000000,4538.1800000000,0.0200000000,4538.1700000000,0.2200000000,4538.1600000000,0.0300000000,4538.1500000000,0.3800000000,4538.1400000000,0.4600000000,4538.1300000000,0.0100000000,4538.1100000000,0.5500000000,4538.1000000000,1.8700000000,4538.0900000000,0.0300000000,4538.0600000000,17.2200000000,4538.0500000000,3.0500000000,4538.0200000000,2.3600000000,4538.0100000000,0.3600000000,4538.0000000000,1.8400000000,4537.9900000000,0.0100000000,4537.9700000000,0.5500000000,4537.9600000000,0.0100000000,4537.9400000000,18.3100000000,4538.8000000000,88.7700000000,4538.8200000000,0.3200000000,4538.9000000000,0.0200000000,4538.9500000000,0.0200000000,4538.9900000000,0.0200000000,4539.0000000000,0.0100000000,4539.0100000000,0.0100000000,4539.0400000000,0.0200000000,4539.0500000000,0.0100000000,4539.0800000000,1.8800000000,4539.1000000000,0.7700000000,4539.1300000000,0.0200000000,4539.1400000000,0.0200000000,4539.1500000000,0.1400000000,4539.1600000000,0.1000000000,4539.1700000000,0.1200000000,4539.1800000000,4.9100000000,4539.1900000000,0.5300000000,4539.2000000000,1.0100000000,4539.2400000000,4.3900000000,4539.2500000000,0.0100000000,4539.2600000000,10.4600000000,4539.2700000000,8.7700000000,4539.2800000000,18.3200000000,4539.2900000000,18.9600000000,4539.3000000000,0.7700000000,4539.3300000000,0.5300000000,4539.3400000000,20.6900000000,4539.3500000000,5.2800000000,4539.3600000000,5.1300000000,4539.4000000000,0.8900000000,4539.4200000000,0.1000000000,4539.4300000000,0.0100000000,4539.4500000000,13.7300000000,4539.4600000000,0.0100000000,4539.4700000000,0.9400000000,4539.4800000000,0.0100000000,4539.4900000000,1.6000000000,4539.5000000000,2.9500000000,4539.5100000000,1.8500000000,4539.5200000000,18.3100000000,4539.5300000000,0.0100000000,4539.5400000000,0.5000000000,4539.5600000000,3.0200000000,4539.5700000000,0.1400000000,4539.5800000000,2.0800000000,4539.5900000000,2.2600000000,4539.6000000000,9.1200000000,4539.6100000000,16.5400000000,4539.6200000000,18.3100000000
1755427018773,2025-08-17T10:36:58.773000+00:00,bybit,ETH/USDT:USDT,L2,,4538.7900000000,4538.8000000000,4538.7900000000,0.5000000000,4538.7700000000,0.0200000000,4538.7300000000,0.0200000000,4538.7100000000,0.0100000000,4538.6800000000,0.0200000000,4538.6400000000,0.0200000000,4538.6000000000,0.6100000000,4538.5900000000,0.7700000000,4538.5800000000,1.0700000000,4538.5700000000,0.8800000000,4538.5500000000,1.0900000000,4538.5400000000,3.4500000000,4538.5200000000,0.4400000000,4538.5000000000,1.6600000000,4538.4900000000,0.8800000000,4538.4700000000,0.0100000000,4538.4600000000,0.0200000000,4538.4400000000,1.3200000000,4538.4300000000,0.7300000000,4538.4100000000,0.5500000000,4538.4000000000,1.8800000000,4538.3900000000,0.0100000000,4538.3800000000,0.0100000000,4538.3600000000,3.0500000000,4538.3400000000,6.6000000000,4538.3200000000,0.0200000000,4538.3100000000,2.1000000000,4538.3000000000,0.7700000000,4538.2800000000,2.9400000000,4538.2700000000,0.0200000000,4538.2600000000,18.7200000000,4538.2300000000,0.4100000000,4538.2200000000,0.0100000000,4538.2000000000,1.1400000000,4538.1900000000,0.0100000000,4538.1800000000,0.0200000000,4538.1700000000,0.2200000000,4538.1600000000,0.0300000000,4538.1500000000,0.3800000000,4538.1400000000,0.4600000000,4538.1300000000,0.0100000000,4538.1100000000,1.1500000000,4538.1000000000,12.8900000000,4538.0900000000,0.0300000000,4538.0700000000,1.3200000000,4538.0600000000,17.2200000000,4538.0500000000,3.0500000000,4538.0200000000,2.3600000000,4538.0100000000,0.3600000000,4538.0000000000,1.8400000000,4538.8000000000,87.8900000000,4538.8200000000,0.3200000000,4538.9000000000,0.0200000000,4538.9500000000,0.0200000000,4538.9900000000,0.0200000000,4539.0000000000,0.0100000000,4539.0100000000,0.0100000000,4539.0400000000,0.0200000000,4539.0500000000,0.0100000000,4539.0800000000,1.8800000000,4539.1000000000,0.7700000000,4539.1300000000,0.0200000000,4539.1400000000,0.0200000000,4539.1500000000,0.1400000000,4539.1600000000,0.2200000000,4539.1700000000,0.1200000000,4539.1800000000,4.9100000000,4539.1900000000,0.5300000000,4539.2000000000,1.0100000000,4539.2400000000,4.3900000000,4539.2500000000,0.0100000000,4539.2600000000,10.4600000000,4539.2700000000,8.7700000000,4539.2800000000,18.3200000000,4539.2900000000,18.9600000000,4539.3000000000,0.7700000000,4539.3300000000,0.5300000000,4539.3400000000,20.6900000000,4539.3500000000,5.2800000000,4539.3600000000,5.1300000000,4539.4000000000,0.8900000000,4539.4200000000,0.1000000000,4539.4300000000,0.0100000000,4539.4500000000,13.7300000000,4539.4600000000,0.0100000000,4539.4700000000,0.5500000000,4539.4800000000,0.0100000000,4539.4900000000,1.6000000000,4539.5000000000,2.9500000000,4539.5100000000,1.8500000000,4539.5200000000,18.3100000000,4539.5300000000,0.0100000000,4539.5400000000,0.5000000000,4539.5600000000,3.0200000000,4539.5700000000,0.1400000000,4539.5800000000,2.0800000000,4539.5900000000,2.2600000000,4539.6000000000,9.1200000000,4539.6100000000,16.5400000000,4539.6200000000,18.3100000000
1755427019773,2025-08-17T10:36:59.773000+00:00,bybit,ETH/USDT:USDT,L2,,4538.7000000000,4538.7100000000,4538.7000000000,16.2800000000,4538.6800000000,0.0200000000,4538.6000000000,1.6000000000,4538.5900000000,0.0300000000,4538.5700000000,0.8800000000,4538.5500000000,0.0200000000,4538.5200000000,0.4400000000,4538.5100000000,1.1000000000,4538.5000000000,1.6700000000,4538.4900000000,0.8800000000,4538.4700000000,1.8700000000,4538.4600000000,0.0200000000,4538.4300000000,7.3300000000,4538.4100000000,1.3400000000,4538.4000000000,1.8800000000,4538.3900000000,0.0100000000,4538.3800000000,0.0100000000,4538.3700000000,2.0700000000,4538.3600000000,3.0500000000,4538.3200000000,1.3400000000,4538.3100000000,2.1000000000,4538.3000000000,0.7700000000,4538.2800000000,2.9400000000,4538.2700000000,0.0200000000,4538.2600000000,18.7200000000,4538.2300000000,0.4100000000,4538.2200000000,0.0100000000,4538.2000000000,1.1400000000,4538.1900000000,0.0100000000,4538.1800000000,0.0200000000,4538.1700000000,5.5600000000,4538.1600000000,0.5800000000,4538.1500000000,0.3800000000,4538.1400000000,0.4600000000,4538.1300000000,0.0100000000,4538.1000000000,5.0100000000,4538.0900000000,0.0300000000,4538.0600000000,17.2200000000,4538.0500000000,3.0500000000,4538.0300000000,0.5000000000,4538.0200000000,2.9100000000,4538.0100000000,0.3600000000,4538.0000000000,1.8400000000,4537.9900000000,0.0100000000,4537.9700000000,0.5500000000,4537.9600000000,0.5100000000,4537.9400000000,18.3100000000,4537.9100000000,9.9100000000,4537.9000000000,3.2600000000,4537.8900000000,12.8600000000,4538.7100000000,19.9100000000,4538.8000000000,0.0100000000,4538.8100000000,0.0200000000,4538.8200000000,0.3200000000,4538.8600000000,0.0200000000,4538.9000000000,0.0200000000,4538.9500000000,0.0200000000,4538.9800000000,0.8100000000,4538.9900000000,1.8900000000,4539.0000000000,0.7800000000,4539.0100000000,0.0100000000,4539.0400000000,0.0200000000,4539.0500000000,0.0100000000,4539.0800000000,0.0200000000,4539.0900000000,0.1000000000,4539.1000000000,0.8900000000,4539.1100000000,0.1000000000,4539.1200000000,1.8700000000,4539.1300000000,2.0300000000,4539.1400000000,0.0200000000,4539.1500000000,1.4200000000,4539.1600000000,0.0100000000,4539.1700000000,1.3400000000,4539.1800000000,4.9100000000,4539.2000000000,1.0100000000,4539.2200000000,0.3400000000,4539.2300000000,2.0300000000,4539.2400000000,2.0000000000,4539.2500000000,3.5100000000,4539.2600000000,9.9500000000,4539.2700000000,8.6300000000,4539.2800000000,18.3200000000,4539.2900000000,18.9600000000,4539.3000000000,0.7700000000,4539.3400000000,13.7400000000,4539.3600000000,5.1300000000,4539.4000000000,0.3600000000,4539.4200000000,0.6000000000,4539.4300000000,0.0100000000,4539.4500000000,13.7300000000,4539.4600000000,3.4700000000,4539.4700000000,8.7800000000,4539.4800000000,0.0100000000,4539.4900000000,2.1000000000,4539.5000000000,2.9500000000,4539.5100000000,1.8800000000,4539.5200000000,18.3100000000,4539.5400000000,0.5000000000,4539.5600000000,3.5200000000,4539.5700000000,0.1400000000
1755427020773,2025-08-17T10:37:00.773000+00:00,bybit,ETH/USDT:USDT,L2,,4538.5000000000,4538.5100000000,4538.5000000000,0.1200000000,4538.4900000000,0.8800000000,4538.4700000000,0.0100000000,4538.4600000000,0.0200000000,4538.4100000000,0.0200000000,4538.4000000000,0.0100000000,4538.3900000000,0.0100000000,4538.3800000000,0.0100000000,4538.3600000000,3.4900000000,4538.3200000000,0.0200000000,4538.2800000000,2.9400000000,4538.2700000000,0.0200000000,4538.2600000000,18.3100000000,4538.2300000000,6.6200000000,4538.2200000000,0.0100000000,4538.2000000000,0.7700000000,4538.1900000000,0.0100000000,4538.1800000000,0.4200000000,4538.1700000000,2.0800000000,4538.1600000000,0.7300000000,4538.1500000000,0.3800000000,4538.1400000000,0.0200000000,4538.1300000000,0.0100000000,4538.1000000000,0.0100000000,4538.0900000000,0.0200000000,4538.0700000000,0.2400000000,4538.0600000000,0.0100000000,4538.0500000000,0.0300000000,4538.0100000000,0.3600000000,4538.0000000000,1.8400000000,4537.9900000000,0.0100000000,4537.9800000000,3.4800000000,4537.9600000000,2.0200000000,4537.9500000000,0.4100000000,4537.9000000000,3.2600000000,4537.8900000000,1.8800000000,4537.8800000000,2.4400000000,4537.8700000000,0.2300000000,4537.8600000000,1.6800000000,4537.8400000000,0.1100000000,4537.8300000000,13.7400000000,4537.8200000000,0.0500000000,4537.8000000000,0.4900000000,4537.7900000000,18.3100000000,4537.7700000000,23.1000000000,4537.7600000000,17.2100000000,4537.7500000000,0.0100000000,4537.7400000000,1.8800000000,4537.7300000000,2.4700000000,4537.7200000000,0.0200000000,4538.5100000000,96.4500000000,4538.5600000000,16.0000000000,4538.5900000000,4.1300000000,4538.6000000000,24.2400000000,4538.7000000000,16.0000000000,4538.7100000000,21.4800000000,4538.7500000000,0.0100000000,4538.7600000000,0.0200000000,4538.7800000000,16.5500000000,4538.8000000000,0.7800000000,4538.8100000000,0.0200000000,4538.8200000000,0.4400000000,4538.8300000000,0.0100000000,4538.8600000000,0.0200000000,4538.9000000000,0.0200000000,4538.9200000000,0.4600000000,4538.9500000000,0.0200000000,4538.9600000000,0.2300000000,4538.9900000000,1.3700000000,4539.0000000000,0.7900000000,4539.0100000000,0.0200000000,4539.0400000000,3.4800000000,4539.0500000000,8.7700000000,4539.0600000000,0.4700000000,4539.0800000000,0.1700000000,4539.0900000000,0.1000000000,4539.1000000000,1.2900000000,4539.1100000000,0.1000000000,4539.1300000000,2.4900000000,4539.1400000000,0.0200000000,4539.1500000000,0.1000000000,4539.1600000000,0.0100000000,4539.1700000000,2.9600000000,4539.1800000000,4.9100000000,4539.1900000000,0.3300000000,4539.2000000000,1.2400000000,4539.2200000000,0.3400000000,4539.2300000000,2.1900000000,4539.2400000000,5.4600000000,4539.2500000000,8.7200000000,4539.2600000000,9.9500000000,4539.2700000000,8.4900000000,4539.2800000000,18.4900000000,4539.2900000000,18.9600000000,4539.3000000000,0.8800000000,4539.3100000000,0.0200000000,4539.3300000000,1.5400000000,4539.3400000000,13.7400000000,4539.3600000000,5.1500000000,4539.3900000000,3.2500000000
1755427021873,2025-08-17T10:37:01.873000+00:00,bybit,ETH/USDT:USDT,L2,,4538.5000000000,4538.5100000000,4538.5000000000,0.9900000000,4538.4700000000,0.0100000000,4538.4600000000,0.0200000000,4538.4100000000,0.0200000000,4538.4000000000,0.0100000000,4538.3900000000,0.0100000000,4538.3800000000,0.0100000000,4538.3600000000,0.0300000000,4538.3500000000,0.4400000000,4538.3200000000,0.0200000000,4538.2800000000,2.9400000000,4538.2700000000,1.8900000000,4538.2600000000,18.3100000000,4538.2300000000,0.0200000000,4538.2200000000,0.0100000000,4538.1900000000,0.0100000000,4538.1800000000,0.4200000000,4538.1700000000,5.1000000000,4538.1600000000,0.3700000000,4538.1500000000,0.3800000000,4538.1400000000,0.0200000000,4538.1300000000,0.0100000000,4538.1000000000,0.0100000000,4538.0900000000,0.0200000000,4538.0700000000,6.8400000000,4538.0600000000,0.0100000000,4538.0500000000,0.0300000000,4538.0400000000,1.3200000000,4538.0100000000,1.6800000000,4538.0000000000,1.8400000000,4537.9900000000,1.3300000000,4537.9800000000,3.4800000000,4537.9600000000,2.0200000000,4537.9500000000,0.4100000000,4537.9000000000,3.2600000000,4537.8900000000,1.8800000000,4537.8800000000,2.4400000000,4537.8700000000,0.2300000000,4537.8600000000,1.6800000000,4537.8300000000,13.7400000000,4537.8200000000,0.0500000000,4537.8000000000,11.5100000000,4537.7900000000,18.3100000000,4537.7700000000,18.8100000000,4537.7600000000,17.2100000000,4537.7500000000,0.0100000000,4537.7400000000,1.8800000000,4537.7300000000,2.4700000000,4537.7200000000,0.0200000000,4537.7100000000,0.0200000000,4538.5100000000,95.9400000000,4538.5900000000,20.1400000000,4538.6000000000,24.2400000000,4538.7100000000,20.4000000000,4538.7500000000,16.0100000000,4538.7600000000,0.0200000000,4538.7800000000,16.5500000000,4538.8000000000,0.7800000000,4538.8100000000,0.0200000000,4538.8200000000,0.3200000000,4538.8500000000,0.1500000000,4538.8600000000,0.0200000000,4538.9000000000,0.0200000000,4538.9500000000,0.0200000000,4538.9600000000,0.2300000000,4538.9900000000,0.9100000000,4539.0000000000,0.7900000000,4539.0100000000,0.0200000000,4539.0400000000,3.4800000000,4539.0500000000,8.7700000000,4539.0600000000,0.0100000000,4539.0800000000,0.1700000000,4539.0900000000,0.1000000000,4539.1000000000,1.2900000000,4539.1100000000,0.1000000000,4539.1300000000,2.0300000000,4539.1400000000,0.0200000000,4539.1500000000,0.5700000000,4539.1600000000,0.0100000000,4539.1700000000,2.9600000000,4539.1800000000,4.9100000000,4539.1900000000,0.3400000000,4539.2000000000,0.7800000000,4539.2200000000,0.8100000000,4539.2300000000,2.1900000000,4539.2400000000,2.0000000000,4539.2500000000,0.1200000000,4539.2600000000,11.4900000000,4539.2700000000,8.4900000000,4539.2800000000,45.9500000000,4539.2900000000,23.4300000000,4539.3000000000,0.7700000000,4539.3100000000,0.0200000000,4539.3400000000,13.7400000000,4539.3600000000,5.6200000000,4539.3900000000,3.2500000000,4539.4000000000,10.4800000000,4539.4200000000,0.1000000000,4539.4300000000,0.4800000000,4539.4400000000,1.8700000000
1755427022873,2025-08-17T10:37:02.873000+00:00,bybit,ETH/USDT:USDT,L2,,4538.4700000000,4538.4800000000,4538.4700000000,0.2300000000,4538.4600000000,0.0200000000,4538.4400000000,0.4400000000,4538.4100000000,0.0200000000,4538.4000000000,0.0100000000,4538.3800000000,0.0100000000,4538.3600000000,0.0300000000,4538.3500000000,0.8800000000,4538.3200000000,0.0200000000,4538.2900000000,0.4000000000,4538.2800000000,2.9400000000,4538.2700000000,0.0200000000,4538.2300000000,0.0200000000,4538.2200000000,0.8900000000,4538.1900000000,2.4700000000,4538.1800000000,2.0300000000,4538.1600000000,0.3500000000,4538.1500000000,0.3800000000,4538.1400000000,0.0200000000,4538.1300000000,0.0100000000,4538.1100000000,0.5200000000,4538.1000000000,1.8800000000,4538.0900000000,0.0200000000,4538.0800000000,0.8800000000,4538.0600000000,0.0100000000,4538.0500000000,0.0200000000,4538.0400000000,6.6000000000,4538.0300000000,0.5300000000,4538.0200000000,0.9500000000,4538.0100000000,1.1100000000,4538.0000000000,1.8500000000,4537.9900000000,3.0300000000,4537.9800000000,0.7300000000,4537.9700000000,1.8700000000,4537.9600000000,2.0200000000,4537.9500000000,0.0200000000,4537.9200000000,1.2900000000,4537.9100000000,18.3100000000,4537.9000000000,0.0100000000,4537.8900000000,1.8800000000,4537.8800000000,2.4400000000,4537.8700000000,0.2300000000,4537.8600000000,1.6800000000,4537.8500000000,0.4300000000,4537.8300000000,0.0100000000,4537.8200000000,0.0500000000,4537.7800000000,0.2400000000,4537.7500000000,1.3300000000,4537.7400000000,1.8800000000,4537.7300000000,1.9800000000,4538.4800000000,50.1500000000,4538.5000000000,0.7700000000,4538.5100000000,1.6000000000,4538.5900000000,4.1400000000,4538.6000000000,0.7700000000,4538.6700000000,0.2300000000,4538.7100000000,4.4000000000,4538.7200000000,0.4600000000,4538.7300000000,0.6000000000,4538.7400000000,0.3900000000,4538.7500000000,0.0100000000,4538.7600000000,0.0200000000,4538.7700000000,3.1900000000,4538.7800000000,16.5500000000,4538.7900000000,0.4600000000,4538.8000000000,0.8800000000,4538.8100000000,13.7500000000,4538.8200000000,0.7500000000,4538.8400000000,18.3100000000,4538.8500000000,0.1500000000,4538.8600000000,18.7900000000,4538.9000000000,0.0200000000,4538.9300000000,2.6200000000,4538.9400000000,2.9400000000,4538.9500000000,2.2300000000,4538.9600000000,0.1200000000,4538.9800000000,1.3200000000,4538.9900000000,14.2500000000,4539.0000000000,1.4600000000,4539.0100000000,0.0200000000,4539.0300000000,4.0800000000,4539.0400000000,21.7900000000,4539.0500000000,8.7700000000,4539.0600000000,0.0100000000,4539.0800000000,0.1700000000,4539.0900000000,0.1000000000,4539.1000000000,0.7700000000,4539.1100000000,0.1000000000,4539.1200000000,1.8700000000,4539.1300000000,13.7500000000,4539.1400000000,18.3300000000,4539.1500000000,3.0300000000,4539.1600000000,18.3200000000,4539.1700000000,2.9600000000,4539.1800000000,4.9100000000,4539.1900000000,0.3300000000,4539.2000000000,0.7800000000,4539.2100000000,1.6500000000,4539.2200000000,0.3400000000,4539.2300000000,0.3200000000
1755427023874,2025-08-17T10:37:03.874000+00:00,bybit,ETH/USDT:USDT,L2,,4538.4400000000,4538.4500000000,4538.4400000000,7.5700000000,4538.4100000000,0.0200000000,4538.4000000000,0.0100000000,4538.3800000000,0.0100000000,4538.3600000000,0.0300000000,4538.3500000000,0.8800000000,4538.3200000000,0.0200000000,4538.2900000000,0.4600000000,4538.2800000000,2.9400000000,4538.2700000000,0.0200000000,4538.2300000000,0.6800000000,4538.2200000000,0.8900000000,4538.2000000000,0.7700000000,4538.1900000000,1.8700000000,4538.1800000000,2.0300000000,4538.1600000000,0.3500000000,4538.1500000000,0.3800000000,4538.1400000000,0.0200000000,4538.1300000000,0.0100000000,4538.1100000000,1.3200000000,4538.1000000000,1.8800000000,4538.0900000000,0.0200000000,4538.0800000000,0.8800000000,4538.0600000000,0.0100000000,4538.0500000000,0.0200000000,4538.0200000000,0.9500000000,4538.0100000000,1.3200000000,4538.0000000000,1.8300000000,4537.9900000000,3.0300000000,4537.9700000000,1.8700000000,4537.9600000000,0.0100000000,4537.9500000000,0.0200000000,4537.9200000000,0.7500000000,4537.9100000000,18.3300000000,4537.9000000000,0.0100000000,4537.8900000000,0.0100000000,4537.8800000000,2.4400000000,4537.8700000000,0.5800000000,4537.8600000000,2.1800000000,4537.8500000000,0.4300000000,4537.8300000000,0.0100000000,4537.8200000000,0.0500000000,4537.7800000000,0.2400000000,4537.7600000000,2.0100000000,4537.7500000000,3.3400000000,4537.7400000000,1.8800000000,4537.7300000000,1.9800000000,4537.7200000000,0.0200000000,4537.7100000000,0.0200000000,4537.7000000000,0.0100000000,4538.4500000000,36.0900000000,4538.4800000000,16.0200000000,4538.5300000000,19.1300000000,4538.5400000000,16.0200000000,4538.5900000000,4.1400000000,4538.6000000000,0.7700000000,4538.6700000000,0.2300000000,4538.7000000000,0.7700000000,4538.7100000000,2.8000000000,4538.7300000000,2.6100000000,4538.7400000000,0.3900000000,4538.7500000000,0.0100000000,4538.7600000000,0.1200000000,4538.7700000000,3.2900000000,4538.7800000000,9.9300000000,4538.8000000000,7.5000000000,4538.8100000000,13.7500000000,4538.8200000000,0.7500000000,4538.8400000000,18.3100000000,4538.8500000000,0.1500000000,4538.8600000000,0.0200000000,4538.9000000000,0.0200000000,4538.9100000000,2.9400000000,4538.9500000000,2.6800000000,4538.9800000000,2.3300000000,4538.9900000000,14.2500000000,4539.0000000000,1.0000000000,4539.0100000000,0.0200000000,4539.0200000000,0.4500000000,4539.0300000000,1.8700000000,4539.0400000000,21.7900000000,4539.0500000000,8.7700000000,4539.0600000000,0.0100000000,4539.0800000000,0.1700000000,4539.0900000000,0.4500000000,4539.1000000000,0.7700000000,4539.1200000000,2.0100000000,4539.1300000000,15.6200000000,4539.1400000000,18.3300000000,4539.1500000000,5.2400000000,4539.1600000000,18.7700000000,4539.1700000000,2.9600000000,4539.1800000000,4.9100000000,4539.1900000000,0.0100000000,4539.2000000000,0.7800000000,4539.2200000000,0.3400000000,4539.2300000000,0.7700000000,4539.2400000000,2.0000000000,4539.2500000000,1.5500000000,4539.2600000000,11.9600000000
