ts_ms,iso,exchange_id,symbol,book_level,raw_nonce,best_bid,best_ask,bid1_price,bid1_size,bid2_price,bid2_size,bid3_price,bid3_size,bid4_price,bid4_size,bid5_price,bid5_size,bid6_price,bid6_size,bid7_price,bid7_size,bid8_price,bid8_size,bid9_price,bid9_size,bid10_price,bid10_size,bid11_price,bid11_size,bid12_price,bid12_size,bid13_price,bid13_size,bid14_price,bid14_size,bid15_price,bid15_size,bid16_price,bid16_size,bid17_price,bid17_size,bid18_price,bid18_size,bid19_price,bid19_size,bid20_price,bid20_size,bid21_price,bid21_size,bid22_price,bid22_size,bid23_price,bid23_size,bid24_price,bid24_size,bid25_price,bid25_size,bid26_price,bid26_size,bid27_price,bid27_size,bid28_price,bid28_size,bid29_price,bid29_size,bid30_price,bid30_size,bid31_price,bid31_size,bid32_price,bid32_size,bid33_price,bid33_size,bid34_price,bid34_size,bid35_price,bid35_size,bid36_price,bid36_size,bid37_price,bid37_size,bid38_price,bid38_size,bid39_price,bid39_size,bid40_price,bid40_size,bid41_price,bid41_size,bid42_price,bid42_size,bid43_price,bid43_size,bid44_price,bid44_size,bid45_price,bid45_size,bid46_price,bid46_size,bid47_price,bid47_size,bid48_price,bid48_size,bid49_price,bid49_size,bid50_price,bid50_size,bid51_price,bid51_size,bid52_price,bid52_size,bid53_price,bid53_size,bid54_price,bid54_size,bid55_price,bid55_size,bid56_price,bid56_size,bid57_price,bid57_size,bid58_price,bid58_size,bid59_price,bid59_size,bid60_price,bid60_size,bid61_price,bid61_size,bid62_price,bid62_size,bid63_price,bid63_size,bid64_price,bid64_size,bid65_price,bid65_size,bid66_price,bid66_size,bid67_price,bid67_size,bid68_price,bid68_size,bid69_price,bid69_size,bid70_price,bid70_size,bid71_price,bid71_size,bid72_price,bid72_size,bid73_price,bid73_size,bid74_price,bid74_size,bid75_price,bid75_size,bid76_price,bid76_size,bid77_price,bid77_size,bid78_price,bid78_size,bid79_price,bid79_size,bid80_price,bid80_size,bid81_price,bid81_size,bid82_price,bid82_size,bid83_price,bid83_size,bid84_price,bid84_size,bid85_price,bid85_size,bid86_price,bid86_size,bid87_price,bid87_size,bid88_price,bid88_size,bid89_price,bid89_size,bid90_price,bid90_size,bid91_price,bid91_size,bid92_price,bid92_size,bid93_price,bid93_size,bid94_price,bid94_size,bid95_price,bid95_size,bid96_price,bid96_size,bid97_price,bid97_size,bid98_price,bid98_size,bid99_price,bid99_size,bid100_price,bid100_size,ask1_price,ask1_size,ask2_price,ask2_size,ask3_price,ask3_size,ask4_price,ask4_size,ask5_price,ask5_size,ask6_price,ask6_size,ask7_price,ask7_size,ask8_price,ask8_size,ask9_price,ask9_size,ask10_price,ask10_size,ask11_price,ask11_size,ask12_price,ask12_size,ask13_price,ask13_size,ask14_price,ask14_size,ask15_price,ask15_size,ask16_price,ask16_size,ask17_price,ask17_size,ask18_price,ask18_size,ask19_price,ask19_size,ask20_price,ask20_size,ask21_price,ask21_size,ask22_price,ask22_size,ask23_price,ask23_size,ask24_price,ask24_size,ask25_price,ask25_size,ask26_price,ask26_size,ask27_price,ask27_size,ask28_price,ask28_size,ask29_price,ask29_size,ask30_price,ask30_size,ask31_price,ask31_size,ask32_price,ask32_size,ask33_price,ask33_size,ask34_price,ask34_size,ask35_price,ask35_size,ask36_price,ask36_size,ask37_price,ask37_size,ask38_price,ask38_size,ask39_price,ask39_size,ask40_price,ask40_size,ask41_price,ask41_size,ask42_price,ask42_size,ask43_price,ask43_size,ask44_price,ask44_size,ask45_price,ask45_size,ask46_price,ask46_size,ask47_price,ask47_size,ask48_price,ask48_size,ask49_price,ask49_size,ask50_price,ask50_size,ask51_price,ask51_size,ask52_price,ask52_size,ask53_price,ask53_size,ask54_price,ask54_size,ask55_price,ask55_size,ask56_price,ask56_size,ask57_price,ask57_size,ask58_price,ask58_size,ask59_price,ask59_size,ask60_price,ask60_size,ask61_price,ask61_size,ask62_price,ask62_size,ask63_price,ask63_size,ask64_price,ask64_size,ask65_price,ask65_size,ask66_price,ask66_size,ask67_price,ask67_size,ask68_price,ask68_size,ask69_price,ask69_size,ask70_price,ask70_size,ask71_price,ask71_size,ask72_price,ask72_size,ask73_price,ask73_size,ask74_price,ask74_size,ask75_price,ask75_size,ask76_price,ask76_size,ask77_price,ask77_size,ask78_price,ask78_size,ask79_price,ask79_size,ask80_price,ask80_size,ask81_price,ask81_size,ask82_price,ask82_size,ask83_price,ask83_size,ask84_price,ask84_size,ask85_price,ask85_size,ask86_price,ask86_size,ask87_price,ask87_size,ask88_price,ask88_size,ask89_price,ask89_size,ask90_price,ask90_size,ask91_price,ask91_size,ask92_price,ask92_size,ask93_price,ask93_size,ask94_price,ask94_size,ask95_price,ask95_size,ask96_price,ask96_size,ask97_price,ask97_size,ask98_price,ask98_size,ask99_price,ask99_size,ask100_price,ask100_size
1755337127228,2025-08-16T09:38:47.228000+00:00,bybit,BTC/USDT:USDT,L2,,117577.1000000000,117577.2000000000,117577.1000000000,5.3900000000,117577.0000000000,1.0030000000,117576.9000000000,2.0670000000,117576.8000000000,1.0000000000,117576.7000000000,1.2540000000,117576.0000000000,0.0010000000,117575.5000000000,0.0250000000,117573.5000000000,0.2430000000,117573.3000000000,0.0010000000,117572.4000000000,0.0010000000,117572.3000000000,0.0010000000,117571.8000000000,0.1170000000,117571.6000000000,0.0010000000,117571.0000000000,0.2910000000,117570.9000000000,0.0160000000,117570.4000000000,0.3000000000,117570.0000000000,0.0020000000,117569.9000000000,0.0010000000,117569.7000000000,0.3010000000,117569.0000000000,0.0010000000,117568.9000000000,0.0170000000,117568.8000000000,0.0630000000,117568.4000000000,0.3190000000,117568.1000000000,0.0010000000,117567.8000000000,0.0040000000,117567.7000000000,1.0250000000,117567.6000000000,0.3500000000,117567.1000000000,0.4360000000,117567.0000000000,0.3660000000,117566.7000000000,0.0160000000,117566.0000000000,0.0010000000,117565.8000000000,0.0110000000,117565.6000000000,0.0650000000,117565.5000000000,0.0900000000,117565.4000000000,0.2480000000,117565.3000000000,0.5270000000,117565.2000000000,0.0020000000,117565.0000000000,0.1240000000,117564.3000000000,0.1070000000,117564.0000000000,0.0040000000,117563.9000000000,0.0010000000,117563.7000000000,0.0020000000,117563.5000000000,1.3320000000,117563.4000000000,0.0170000000,117563.1000000000,0.0040000000,117563.0000000000,0.1580000000,117562.9000000000,0.0010000000,117562.7000000000,0.0010000000,117562.6000000000,0.0010000000,117562.2000000000,0.2510000000,117562.1000000000,1.6800000000,117562.0000000000,0.0020000000,117561.7000000000,1.0560000000,117561.6000000000,0.1570000000,117561.4000000000,0.0340000000,117561.1000000000,0.0020000000,117560.9000000000,0.0070000000,117560.8000000000,0.0040000000,117560.3000000000,0.0330000000,117560.2000000000,0.0010000000,117560.1000000000,0.0010000000,117560.0000000000,0.0020000000,117559.7000000000,0.0010000000,117559.6000000000,0.1810000000,117559.5000000000,0.0020000000,117559.4000000000,0.5250000000,117559.1000000000,0.0020000000,117558.9000000000,0.1520000000,117558.6000000000,0.5950000000,117558.5000000000,1.6800000000,117558.4000000000,0.0060000000,117558.2000000000,0.0690000000,117558.1000000000,0.0430000000,117558.0000000000,0.0350000000,117557.9000000000,0.1560000000,117557.7000000000,0.0060000000,117557.6000000000,0.1820000000,117557.5000000000,0.0010000000,117557.4000000000,0.0120000000,117557.3000000000,0.0050000000,117557.1000000000,0.0180000000,117556.9000000000,0.1520000000,117556.8000000000,0.0090000000,117556.7000000000,0.0060000000,117556.6000000000,0.0010000000,117556.4000000000,0.0240000000,117556.2000000000,0.0430000000,117556.1000000000,1.2270000000,117556.0000000000,0.0460000000,117555.8000000000,0.0770000000,117555.7000000000,0.0060000000,117555.5000000000,0.0010000000,117555.4000000000,0.0120000000,117555.1000000000,0.1990000000,117555.0000000000,0.6010000000,117554.9000000000,1.6830000000,117554.7000000000,0.0590000000,117554.5000000000,0.0880000000,117554.4000000000,0.0020000000,117554.3000000000,0.0310000000,117577.2000000000,1.5680000000,117577.6000000000,0.0050000000,117578.2000000000,0.0020000000,117578.4000000000,0.0090000000,117579.3000000000,0.0020000000,117579.7000000000,0.0010000000,117580.0000000000,0.0010000000,117580.5000000000,0.0020000000,117580.6000000000,0.1160000000,117581.0000000000,0.0180000000,117581.7000000000,0.0020000000,117582.3000000000,0.0010000000,117582.9000000000,0.0020000000,117583.0000000000,0.5950000000,117583.2000000000,0.0020000000,117583.4000000000,0.0010000000,117583.6000000000,0.0060000000,117584.0000000000,0.3820000000,117584.7000000000,0.0060000000,117585.0000000000,0.0260000000,117585.2000000000,0.0050000000,117585.3000000000,0.0090000000,117585.4000000000,0.8710000000,117585.5000000000,0.0190000000,117585.7000000000,0.3530000000,117585.8000000000,0.0060000000,117586.0000000000,0.0390000000,117586.2000000000,0.0060000000,117586.4000000000,0.0060000000,117586.5000000000,0.0120000000,117586.7000000000,0.0180000000,117586.8000000000,0.0250000000,117587.0000000000,0.0190000000,117587.1000000000,0.0060000000,117587.2000000000,0.0550000000,117587.4000000000,0.0030000000,117587.5000000000,0.1300000000,117587.6000000000,0.3520000000,117587.7000000000,0.0480000000,117587.8000000000,0.0660000000,117587.9000000000,0.3400000000,117588.0000000000,0.2610000000,117588.1000000000,0.5050000000,117588.3000000000,0.0140000000,117588.4000000000,1.9540000000,117588.5000000000,0.3390000000,117588.7000000000,0.5970000000,117588.8000000000,0.3010000000,117588.9000000000,0.0320000000,117589.0000000000,0.5910000000,117589.2000000000,0.0420000000,117589.4000000000,0.0130000000,117589.5000000000,0.0060000000,117589.6000000000,0.0180000000,117589.7000000000,0.0600000000,117589.8000000000,0.0660000000,117589.9000000000,0.2120000000,117590.0000000000,0.0820000000,117590.1000000000,0.5100000000,117590.2000000000,0.0660000000,117590.3000000000,0.1560000000,117590.4000000000,0.2050000000,117590.5000000000,0.0360000000,117590.6000000000,0.0300000000,117590.8000000000,0.3820000000,117590.9000000000,0.0070000000,117591.1000000000,0.0030000000,117591.2000000000,0.2760000000,117591.4000000000,0.2760000000,117591.5000000000,0.0020000000,117591.8000000000,0.0150000000,117591.9000000000,0.3570000000,117592.0000000000,1.7430000000,117592.1000000000,0.1170000000,117592.2000000000,0.1420000000,117592.3000000000,0.2060000000,117592.4000000000,0.0830000000,117592.5000000000,0.0720000000,117592.6000000000,0.0780000000,117592.7000000000,0.0780000000,117592.8000000000,0.0190000000,117592.9000000000,0.0060000000,117593.0000000000,0.5950000000,117593.4000000000,0.0020000000,117593.6000000000,0.0170000000,117594.0000000000,0.0810000000,117594.1000000000,0.3320000000,117594.3000000000,0.0710000000,117594.5000000000,0.0180000000,117594.6000000000,0.0040000000,117594.8000000000,0.7670000000,117594.9000000000,0.5170000000,117595.0000000000,0.0020000000,117595.4000000000,0.9070000000,117595.5000000000,0.0020000000,117595.6000000000,0.0410000000,117595.7000000000,0.0020000000,117595.9000000000,0.0010000000,117596.4000000000,0.0010000000,117596.5000000000,1.6800000000
1755337127328,2025-08-16T09:38:47.328000+00:00,bybit,BTC/USDT:USDT,L2,,117577.1000000000,117577.2000000000,117577.1000000000,5.3900000000,117577.0000000000,1.0030000000,117576.9000000000,2.0670000000,117576.8000000000,1.0000000000,117576.7000000000,1.2540000000,117576.0000000000,0.0010000000,117575.5000000000,0.0250000000,117573.5000000000,0.2430000000,117573.3000000000,0.0010000000,117572.4000000000,0.0010000000,117572.3000000000,0.0010000000,117571.8000000000,0.1170000000,117571.6000000000,0.0010000000,117571.0000000000,0.2910000000,117570.9000000000,0.0160000000,117570.4000000000,0.3000000000,117570.0000000000,0.0020000000,117569.9000000000,0.0010000000,117569.7000000000,0.3010000000,117569.0000000000,0.0010000000,117568.9000000000,0.0170000000,117568.8000000000,0.0630000000,117568.5000000000,0.2280000000,117568.4000000000,0.3190000000,117568.1000000000,0.0010000000,117567.8000000000,0.0040000000,117567.7000000000,1.0250000000,117567.6000000000,0.3500000000,117567.1000000000,0.4360000000,117567.0000000000,0.3660000000,117566.7000000000,0.0160000000,117566.0000000000,0.0010000000,117565.8000000000,0.0110000000,117565.6000000000,0.0650000000,117565.5000000000,0.0900000000,117565.4000000000,0.2480000000,117565.3000000000,0.5270000000,117565.2000000000,0.0020000000,117565.0000000000,0.1240000000,117564.3000000000,0.1070000000,117564.0000000000,0.0040000000,117563.9000000000,0.0010000000,117563.7000000000,0.0020000000,117563.5000000000,1.3320000000,117563.4000000000,0.0170000000,117563.1000000000,0.0040000000,117563.0000000000,0.1580000000,117562.9000000000,0.0010000000,117562.7000000000,0.0010000000,117562.6000000000,0.0010000000,117562.2000000000,0.2510000000,117562.1000000000,1.6800000000,117562.0000000000,0.0020000000,117561.7000000000,1.0560000000,117561.6000000000,0.1570000000,117561.4000000000,0.0340000000,117561.1000000000,0.0020000000,117560.9000000000,0.0070000000,117560.8000000000,0.0040000000,117560.3000000000,0.0330000000,117560.2000000000,0.0010000000,117560.1000000000,0.0010000000,117560.0000000000,0.0020000000,117559.7000000000,0.0010000000,117559.6000000000,0.1810000000,117559.5000000000,0.0020000000,117559.4000000000,0.5250000000,117559.1000000000,0.0020000000,117558.9000000000,0.1520000000,117558.6000000000,0.5950000000,117558.5000000000,1.6800000000,117558.4000000000,0.0060000000,117558.2000000000,0.0690000000,117558.1000000000,0.0430000000,117558.0000000000,0.0350000000,117557.9000000000,0.1560000000,117557.7000000000,0.0060000000,117557.6000000000,0.1820000000,117557.5000000000,0.0060000000,117557.4000000000,0.0120000000,117557.1000000000,0.0180000000,117556.9000000000,0.1520000000,117556.8000000000,0.0090000000,117556.7000000000,0.0060000000,117556.6000000000,0.0010000000,117556.4000000000,0.0240000000,117556.2000000000,0.0430000000,117556.1000000000,1.2270000000,117556.0000000000,0.0460000000,117555.8000000000,0.0770000000,117555.7000000000,0.0060000000,117555.5000000000,0.0010000000,117555.4000000000,0.0120000000,117555.1000000000,0.1990000000,117555.0000000000,0.6010000000,117554.9000000000,1.6830000000,117554.7000000000,0.0590000000,117554.5000000000,0.0880000000,117554.4000000000,0.0020000000,117554.3000000000,0.0310000000,117577.2000000000,1.8530000000,117577.6000000000,0.0050000000,117578.2000000000,0.0020000000,117578.4000000000,0.0090000000,117579.3000000000,0.0020000000,117579.7000000000,0.0010000000,117580.0000000000,0.0010000000,117580.5000000000,0.0020000000,117580.6000000000,0.1160000000,117581.0000000000,0.0180000000,117581.7000000000,0.0020000000,117582.3000000000,0.0010000000,117582.9000000000,0.0020000000,117583.0000000000,0.5950000000,117583.2000000000,0.0020000000,117583.4000000000,0.0010000000,117583.6000000000,0.0060000000,117584.0000000000,0.3820000000,117584.7000000000,0.0060000000,117585.0000000000,0.0260000000,117585.2000000000,0.0050000000,117585.3000000000,0.0090000000,117585.4000000000,0.8710000000,117585.5000000000,0.0190000000,117585.7000000000,0.3530000000,117585.8000000000,0.0060000000,117586.0000000000,0.0390000000,117586.2000000000,0.0060000000,117586.4000000000,0.0060000000,117586.5000000000,0.0120000000,117586.7000000000,0.0180000000,117586.8000000000,0.0250000000,117587.0000000000,0.0190000000,117587.1000000000,0.0060000000,117587.2000000000,0.0560000000,117587.4000000000,0.0030000000,117587.5000000000,0.1300000000,117587.6000000000,0.3520000000,117587.7000000000,0.0480000000,117587.8000000000,0.0660000000,117587.9000000000,0.3400000000,117588.0000000000,0.2610000000,117588.1000000000,0.5050000000,117588.3000000000,0.0140000000,117588.4000000000,1.9540000000,117588.5000000000,0.0870000000,117588.7000000000,0.5970000000,117588.8000000000,0.3010000000,117588.9000000000,0.0320000000,117589.0000000000,0.5910000000,117589.2000000000,0.0420000000,117589.4000000000,0.0130000000,117589.5000000000,0.0060000000,117589.6000000000,0.0180000000,117589.7000000000,0.0600000000,117589.8000000000,0.0660000000,117589.9000000000,0.2120000000,117590.0000000000,0.0820000000,117590.1000000000,0.5100000000,117590.2000000000,0.0660000000,117590.3000000000,0.1560000000,117590.4000000000,0.2050000000,117590.5000000000,0.0360000000,117590.6000000000,0.0300000000,117590.8000000000,0.3820000000,117590.9000000000,0.0070000000,117591.1000000000,0.0030000000,117591.2000000000,0.2760000000,117591.4000000000,0.2760000000,117591.5000000000,0.0020000000,117591.8000000000,0.0150000000,117591.9000000000,0.3570000000,117592.0000000000,1.7430000000,117592.1000000000,0.1170000000,117592.2000000000,0.1420000000,117592.3000000000,0.2060000000,117592.4000000000,0.0830000000,117592.5000000000,0.0720000000,117592.6000000000,0.0780000000,117592.7000000000,0.0780000000,117592.8000000000,0.0190000000,117592.9000000000,0.0060000000,117593.0000000000,0.5950000000,117593.4000000000,0.0020000000,117593.6000000000,0.0170000000,117594.0000000000,0.0810000000,117594.1000000000,0.3320000000,117594.3000000000,0.0710000000,117594.5000000000,0.0180000000,117594.6000000000,0.0040000000,117594.8000000000,0.7670000000,117594.9000000000,0.5170000000,117595.0000000000,0.0020000000,117595.4000000000,0.9070000000,117595.5000000000,0.0020000000,117595.6000000000,0.0410000000,117595.7000000000,0.0020000000,117595.9000000000,0.0010000000,117596.4000000000,0.0010000000,117596.5000000000,1.6800000000
1755337127928,2025-08-16T09:38:47.928000+00:00,bybit,BTC/USDT:USDT,L2,,117577.1000000000,117577.2000000000,117577.1000000000,0.3060000000,117577.0000000000,0.0030000000,117575.5000000000,0.0250000000,117573.5000000000,0.2430000000,117573.3000000000,0.0010000000,117573.1000000000,0.0090000000,117572.4000000000,0.0010000000,117572.3000000000,0.0010000000,117571.8000000000,0.0010000000,117571.6000000000,0.0010000000,117570.4000000000,0.3000000000,117570.0000000000,0.0020000000,117569.9000000000,0.1170000000,117569.7000000000,0.3010000000,117569.0000000000,0.2770000000,117568.8000000000,0.0630000000,117568.5000000000,0.2280000000,117568.4000000000,0.3190000000,117568.3000000000,0.0190000000,117568.1000000000,0.0010000000,117567.7000000000,0.5250000000,117567.6000000000,0.3500000000,117567.1000000000,0.4320000000,117567.0000000000,0.3440000000,117566.0000000000,0.0010000000,117565.8000000000,0.0110000000,117565.6000000000,0.0650000000,117565.5000000000,0.0900000000,117565.4000000000,0.1770000000,117565.2000000000,0.0010000000,117565.0000000000,0.1240000000,117564.4000000000,0.0160000000,117564.3000000000,0.1070000000,117564.0000000000,0.0040000000,117563.9000000000,0.0010000000,117563.7000000000,0.0020000000,117563.4000000000,0.0170000000,117563.1000000000,0.0040000000,117563.0000000000,0.1580000000,117562.8000000000,0.0040000000,117562.7000000000,0.0010000000,117562.6000000000,0.0010000000,117562.2000000000,0.2510000000,117562.0000000000,0.0020000000,117561.7000000000,1.0560000000,117561.6000000000,0.1570000000,117561.3000000000,0.0150000000,117561.1000000000,0.0020000000,117560.9000000000,0.0020000000,117560.8000000000,0.0040000000,117560.5000000000,0.0730000000,117560.2000000000,0.0010000000,117560.1000000000,0.0010000000,117560.0000000000,0.0020000000,117559.6000000000,0.1810000000,117559.5000000000,0.0020000000,117559.4000000000,0.0010000000,117558.9000000000,0.1520000000,117558.5000000000,1.6800000000,117558.4000000000,0.0080000000,117558.2000000000,0.0690000000,117558.1000000000,0.0430000000,117558.0000000000,0.0350000000,117557.9000000000,0.1560000000,117557.7000000000,0.0060000000,117557.6000000000,0.1820000000,117557.4000000000,0.0120000000,117557.1000000000,0.0180000000,117556.9000000000,0.1520000000,117556.8000000000,0.0090000000,117556.7000000000,0.0060000000,117556.6000000000,0.0010000000,117556.4000000000,0.0240000000,117556.2000000000,0.3740000000,117556.1000000000,1.2270000000,117556.0000000000,0.0460000000,117555.8000000000,0.0770000000,117555.7000000000,0.0060000000,117555.5000000000,0.0010000000,117555.4000000000,0.0120000000,117555.2000000000,0.3310000000,117555.1000000000,0.1850000000,117555.0000000000,0.0060000000,117554.9000000000,1.6800000000,117554.7000000000,0.0590000000,117554.5000000000,0.0880000000,117554.4000000000,0.0020000000,117554.3000000000,0.0310000000,117554.2000000000,0.0310000000,117554.1000000000,0.0480000000,117554.0000000000,0.0120000000,117553.9000000000,0.0010000000,117553.7000000000,0.1250000000,117553.6000000000,0.0070000000,117553.4000000000,0.0060000000,117553.1000000000,0.0660000000,117553.0000000000,0.0180000000,117552.8000000000,0.0240000000,117552.7000000000,0.0370000000,117552.5000000000,0.0340000000,117577.2000000000,4.8740000000,117577.6000000000,0.0050000000,117578.0000000000,0.0390000000,117578.4000000000,0.0090000000,117579.1000000000,0.0080000000,117579.2000000000,0.3350000000,117579.3000000000,0.3490000000,117579.6000000000,0.0210000000,117579.7000000000,0.0210000000,117579.8000000000,0.5950000000,117580.0000000000,0.0400000000,117580.5000000000,0.0020000000,117580.6000000000,0.1160000000,117581.0000000000,0.0180000000,117581.2000000000,0.3310000000,117581.5000000000,0.0010000000,117581.6000000000,0.0190000000,117581.7000000000,0.0020000000,117582.0000000000,0.0390000000,117582.3000000000,0.0010000000,117582.5000000000,0.0090000000,117582.9000000000,0.3490000000,117583.0000000000,0.5950000000,117583.1000000000,0.5260000000,117583.2000000000,0.0180000000,117583.4000000000,0.0740000000,117583.6000000000,0.0060000000,117583.8000000000,0.0410000000,117584.0000000000,0.3820000000,117584.7000000000,0.0060000000,117585.0000000000,0.0260000000,117585.2000000000,0.0810000000,117585.3000000000,0.0090000000,117585.4000000000,0.6360000000,117585.5000000000,0.0200000000,117585.7000000000,0.0060000000,117585.8000000000,0.0060000000,117586.0000000000,0.0390000000,117586.2000000000,0.0060000000,117586.4000000000,0.0080000000,117586.5000000000,0.0120000000,117586.7000000000,0.0180000000,117586.8000000000,0.0250000000,117587.0000000000,0.0600000000,117587.1000000000,0.0060000000,117587.2000000000,0.3870000000,117587.4000000000,0.0030000000,117587.5000000000,0.1300000000,117587.6000000000,0.3520000000,117587.7000000000,0.0480000000,117587.8000000000,0.0660000000,117587.9000000000,0.3400000000,117588.0000000000,0.2610000000,117588.1000000000,0.1740000000,117588.3000000000,0.0120000000,117588.4000000000,1.8780000000,117588.6000000000,0.0410000000,117588.7000000000,0.5970000000,117588.8000000000,0.3000000000,117588.9000000000,0.0320000000,117589.0000000000,1.1080000000,117589.2000000000,0.0010000000,117589.4000000000,0.0130000000,117589.5000000000,0.0060000000,117589.6000000000,0.0180000000,117589.7000000000,0.0600000000,117589.8000000000,0.3970000000,117589.9000000000,0.2120000000,117590.0000000000,0.0820000000,117590.1000000000,0.5100000000,117590.2000000000,0.1070000000,117590.3000000000,0.1560000000,117590.4000000000,0.2050000000,117590.5000000000,0.0360000000,117590.6000000000,0.0310000000,117590.8000000000,1.0070000000,117590.9000000000,0.0070000000,117591.1000000000,0.0030000000,117591.2000000000,0.2760000000,117591.4000000000,0.2760000000,117591.5000000000,0.0020000000,117591.8000000000,0.0140000000,117591.9000000000,0.3570000000,117592.0000000000,1.7430000000,117592.1000000000,0.1170000000,117592.2000000000,0.1420000000,117592.3000000000,0.2060000000,117592.4000000000,0.0420000000,117592.5000000000,0.0720000000,117592.6000000000,0.0780000000,117592.7000000000,0.0780000000,117592.8000000000,0.0190000000,117592.9000000000,0.0060000000,117593.0000000000,0.5950000000,117593.4000000000,0.0020000000,117593.6000000000,0.0170000000,117593.8000000000,2.2080000000,117594.0000000000,0.1130000000,117594.3000000000,0.0710000000,117594.6000000000,0.0050000000
